timestamp_before, timestamp_After, accel_x, accel_y, accel_z, gyro_x, gyro_y, gyro_z
1487805313.07903,1487805313.08132,-0.104004,0.688965,0.083008,4.028320,4.638672,8.239746
1487805313.08138,1487805313.08367,-0.097168,0.697266,0.073242,3.723145,4.699707,7.995605
1487805313.08373,1487805313.08614,-0.118164,0.702637,0.123535,5.126953,2.929688,7.995605
1487805313.08620,1487805313.08850,-0.075195,0.705078,0.062988,5.310059,3.173828,8.361816
1487805313.08856,1487805313.09086,-0.116699,0.702637,0.112793,4.516602,3.173828,8.422852
1487805313.09093,1487805313.09323,-0.083496,0.697266,0.012207,5.554199,2.380371,8.239746
1487805313.09329,1487805313.09559,-0.094727,0.681641,0.067383,6.225586,2.319336,8.605957
1487805313.09565,1487805313.09822,-0.097168,0.695312,0.063477,6.286621,2.807617,9.155273
1487805313.09828,1487805313.10070,-0.040527,0.690918,0.073242,5.554199,2.441406,9.277344
1487805313.10076,1487805313.10318,-0.096680,0.708496,0.060059,7.080078,2.075195,9.033203
